"X_id","blueWins"
"KR_5507861116",0
"KR_5508590757",1
"KR_5512103097",1
"KR_5515143587",0
"KR_5514681413",0
"KR_5503173988",1
"KR_5511861636",0
"KR_5516203548",0
"KR_5513771072",1
"KR_5491367828",0
"KR_5515353934",0
"KR_5499031421",0
"KR_5514537587",0
"KR_5513817235",0
"KR_5479575792",1
"KR_5485561935",1
"KR_5517358164",0
"KR_5516095870",1
"KR_5514143456",0
"KR_5516066821",0
"KR_5516825795",1
"KR_5516335129",0
"KR_5512117774",0
"KR_5504379080",1
"KR_5515943945",0
"KR_5513623174",0
"KR_5501108402",0
"KR_5517244923",0
"KR_5517340190",1
"KR_5517207408",1
"KR_5515233515",1
"KR_5517884786",0
"KR_5515427474",0
"KR_5516845722",0
"KR_5515640196",0
"KR_5394759119",1
"KR_5513089097",1
"KR_5429928914",0
"KR_5515629201",0
"KR_5512969902",1
"KR_5516161284",0
"KR_5494223066",0
"KR_5509689222",0
"KR_5506156313",0
"KR_5516646513",1
"KR_5508210481",0
"KR_5511013660",1
"KR_5505945501",0
"KR_5513897398",1
"KR_5505858275",1
"KR_5514683422",1
"KR_5457642947",1
"KR_5492947386",0
"KR_5504469681",0
"KR_5517725457",1
"KR_5512292897",1
"KR_5517161676",1
"KR_5499695281",0
"KR_5517517736",0
"KR_5517814941",1
"KR_5516199995",1
"KR_5517360844",1
"KR_5512523565",1
"KR_5513596198",1
"KR_5513040392",0
"KR_5516016697",1
"KR_5515194822",1
"KR_5517488717",1
"KR_5515846008",0
"KR_5514561441",1
"KR_5508218553",0
"KR_5517167032",0
"KR_5514645807",0
"KR_5500732194",1
"KR_5478570414",0
"KR_5517857408",0
"KR_5516377471",0
"KR_5517415396",1
"KR_5516535039",0
"KR_5516958980",1
"KR_5517353788",1
"KR_5517822600",0
"KR_5514857464",0
"KR_5515968357",1
"KR_5411830889",0
"KR_5517361346",1
"KR_5517380078",1
"KR_5513382089",0
"KR_5517353373",1
"KR_5517203513",0
"KR_5510449840",1
"KR_5517277821",1
"KR_5517417699",1
"KR_5514100063",0
"KR_5517598090",1
"KR_5514653607",1
"KR_5512988351",0
"KR_5517646659",0
"KR_5495719823",0
"KR_5445262474",1
"KR_5483667523",1
"KR_5508832091",1
"KR_5508285102",0
"KR_5515475408",0
"KR_5514586477",0
"KR_5517580140",0
"KR_5483385875",0
"KR_5517212375",0
"KR_5515025035",0
"KR_5511913276",0
"KR_5509860469",0
"KR_5515129550",1
"KR_5510826382",1
"KR_5476947136",1
"KR_5507263058",0
"KR_5503226953",1
"KR_5462433777",0
"KR_5515408843",1
"KR_5514594079",0
"KR_5511078703",1
"KR_5509534593",1
"KR_5484964393",1
"KR_5517079797",0
"KR_5517603192",0
"KR_5516494043",0
"KR_5516956578",1
"KR_5512059157",0
"KR_5506359128",1
"KR_5514344302",1
"KR_5508108247",0
"KR_5515460370",0
"KR_5512849833",1
"KR_5516421730",1
"KR_5499715940",0
"KR_5514668495",1
"KR_5513731332",0
"KR_5517385382",0
"KR_5498586935",1
"KR_5513575959",0
"KR_5512617575",1
"KR_5515620022",1
"KR_5514582703",1
"KR_5516380560",0
"KR_5510420019",0
"KR_5516492465",0
"KR_5498930116",1
"KR_5515870721",1
"KR_5410752538",1
"KR_5516313088",0
"KR_5516957125",0
"KR_5509721978",1
"KR_5514958924",1
"KR_5516581550",1
"KR_5517221135",1
"KR_5517266698",1
"KR_5516086801",1
"KR_5517388369",0
"KR_5515467295",1
"KR_5507638422",1
"KR_5509987332",1
"KR_5517845245",1
"KR_5512603572",1
"KR_5511122563",1
"KR_5516554800",0
"KR_5517114362",0
"KR_5511886594",1
"KR_5517230106",1
"KR_5473591313",0
"KR_5480119330",1
"KR_5499831331",0
"KR_5494805576",1
"KR_5506596240",0
"KR_5517877334",1
"KR_5517665096",1
"KR_5514755401",1
"KR_5515075639",0
"KR_5468146359",1
"KR_5501903114",1
"KR_5514860544",0
"KR_5514563298",1
"KR_5509697038",0
"KR_5516216059",1
"KR_5510866969",1
"KR_5462941538",1
"KR_5491438111",1
"KR_5512447513",0
"KR_5464631120",0
"KR_5488772619",0
"KR_5511439172",1
"KR_5517261178",0
"KR_5517794679",1
"KR_5480516188",0
"KR_5513243891",0
"KR_5517310578",1
"KR_5517314671",1
"KR_5517276623",0
"KR_5517122901",1
"KR_5515945988",0
"KR_5514423258",0
"KR_5516072932",1
"KR_5506966986",0
"KR_5517153349",1
"KR_5513913816",0
"KR_5517295171",1
"KR_5515884017",1
"KR_5514140305",0
"KR_5517447797",0
"KR_5515381729",0
"KR_5516950320",0
"KR_5515227632",0
"KR_5508616477",1
"KR_5513440382",0
"KR_5510727554",0
"KR_5508365452",1
"KR_5510792254",0
"KR_5514915582",1
"KR_5515260402",1
"KR_5514011861",0
"KR_5502645574",1
"KR_5515974719",1
"KR_5518100166",1
"KR_5504212882",0
"KR_5512556960",1
"KR_5514847160",0
"KR_5512310311",0
"KR_5512852216",1
"KR_5464495440",1
"KR_5513255222",1
"KR_5516428073",0
"KR_5517651789",1
"KR_5512853696",0
"KR_5511361439",1
"KR_5517428545",1
"KR_5515219677",0
"KR_5435364505",1
"KR_5385125649",0
"KR_5513805656",0
"KR_5367423379",1
"KR_5500876563",1
"KR_5478249980",0
"KR_5453420502",1
"KR_5394623334",0
"KR_5515123956",0
"KR_5511286867",0
"KR_5436796277",1
"KR_5509785866",1
"KR_5507301261",0
"KR_5510161437",0
"KR_5461240113",0
"KR_5517393105",1
"KR_5491272756",0
"KR_5517314789",1
"KR_5517120972",1
"KR_5491688258",1
"KR_5513055447",1
"KR_5517311362",1
"KR_5495706119",1
"KR_5515478928",1
"KR_5512031038",1
"KR_5517289923",1
"KR_5516599057",0
"KR_5511053995",1
"KR_5516269481",1
"KR_5516991455",0
"KR_5517146448",1
"KR_5517841014",0
"KR_5511508439",1
"KR_5516139485",0
"KR_5513465381",1
"KR_5517372097",1
"KR_5485950526",1
"KR_5517073500",0
"KR_5516575342",0
"KR_5475013024",0
"KR_5461770503",1
"KR_5516041878",0
"KR_5516344240",1
"KR_5518070569",0
"KR_5454740664",0
"KR_5510880817",1
"KR_5515868584",0
"KR_5136155964",1
"KR_5517388522",1
"KR_5516212119",1
"KR_5466751940",0
"KR_5517418785",1
"KR_5514149623",0
"KR_5512700012",0
"KR_5517764501",0
"KR_5515444581",0
"KR_5489220130",0
"KR_5515847221",0
"KR_5516040627",0
"KR_5517467118",0
"KR_5517564523",1
"KR_5511536078",1
"KR_5499531649",1
"KR_5504353332",1
"KR_5517008517",0
"KR_5518091709",1
"KR_5516187022",1
"KR_5449966919",1
"KR_5517323382",0
"KR_5504467015",0
"KR_5517268007",0
"KR_5512380074",0
"KR_5512429332",0
"KR_5512165717",0
"KR_5512549898",1
"KR_5517118297",0
"KR_5511012295",1
"KR_5515706509",1
"KR_5514865242",0
"KR_5517277355",1
"KR_5515316047",0
"KR_5515303588",0
"KR_5515292991",1
"KR_5516432268",0
"KR_5517109673",0
"KR_5510722241",1
"KR_5515302300",0
"KR_5502356462",0
"KR_5240067336",1
"KR_5517410586",1
"KR_5345665849",0
"KR_5500315483",1
"KR_5514530289",0
"KR_5515146746",0
"KR_5466780230",0
"KR_5515060875",0
"KR_5508403729",1
"KR_5509716826",1
"KR_5517225353",0
"KR_5516775463",0
"KR_5490624319",1
"KR_5447390263",1
"KR_5488578396",0
"KR_5517396662",1
"KR_5499859808",0
"KR_5500983858",0
"KR_5507494537",0
"KR_5513960178",1
"KR_5482992458",0
"KR_5508494347",0
"KR_5511884142",1
"KR_5508400689",1
"KR_5482818761",1
"KR_5508802944",1
"KR_5496668509",1
"KR_5517547477",0
"KR_5508968067",0
"KR_5517168804",0
"KR_5510827985",1
"KR_5515060257",0
"KR_5515169235",1
"KR_5517219337",1
"KR_5506851415",1
"KR_5510108569",0
"KR_5515726541",1
"KR_5517594209",0
"KR_5515076843",0
"KR_5516802928",0
"KR_5517684605",1
"KR_5515724910",0
"KR_5517796316",1
"KR_5517147356",0
"KR_5515814271",0
"KR_5516370228",0
"KR_5506935505",1
"KR_5517037548",0
"KR_5507437350",0
"KR_5508955912",1
"KR_5511217754",1
"KR_5515622238",1
"KR_5497906092",0
"KR_5506808422",1
"KR_5511334539",1
"KR_5510695814",0
"KR_5517275093",1
"KR_5508428368",0
"KR_5495124495",1
"KR_5503628588",1
"KR_5517394929",0
"KR_5517014276",1
"KR_5511323988",1
"KR_5516316083",0
"KR_5515931437",1
"KR_5511344779",1
"KR_5508788176",0
"KR_5515241515",0
"KR_5517787327",1
"KR_5515130946",0
"KR_5513988712",1
"KR_5517255090",0
"KR_5507283847",1
"KR_5516793189",1
"KR_5515310852",1
"KR_5517667235",1
"KR_5515300247",0
"KR_5513033496",1
"KR_5499174732",0
"KR_5514846678",0
"KR_5512337002",0
"KR_5514705334",0
"KR_5514128467",1
"KR_5516238182",1
"KR_5516558065",0
"KR_5514739531",0
"KR_5512783007",1
"KR_5516246294",1
"KR_5517581997",0
"KR_5517724939",1
"KR_5517454420",1
"KR_5517426067",0
"KR_5489333732",1
"KR_5507860633",0
"KR_5513174007",1
"KR_5468283441",1
"KR_5516426062",1
"KR_5513563133",0
"KR_5511179203",0
"KR_5464559152",0
"KR_5518020737",1
"KR_5504697035",1
"KR_5517703928",0
"KR_5515072240",0
"KR_5511241312",1
"KR_5511121822",1
"KR_5516104773",1
"KR_5516080981",0
"KR_5510042756",0
"KR_5511237876",1
"KR_5516574292",0
"KR_5517326959",1
"KR_5508951357",0
"KR_5515142893",0
"KR_5510620886",1
"KR_5517708033",1
"KR_5517364283",1
"KR_5517287848",0
"KR_5517574942",1
"KR_5517307062",1
"KR_5517789587",1
"KR_5517233105",0
"KR_5509818334",0
"KR_5514949330",0
"KR_5449689990",0
"KR_5511189037",1
"KR_5494843790",0
"KR_5515014531",0
"KR_5515089990",1
"KR_5486522941",0
"KR_5509522007",1
"KR_5513585233",1
"KR_5514873944",1
"KR_5435509948",0
"KR_5511925093",1
"KR_5504239799",1
"KR_5514164403",0
"KR_5516136268",1
"KR_5512961767",0
"KR_5517981164",1
"KR_5512793195",1
"KR_5494230830",0
"KR_5515856615",0
"KR_5512159961",1
"KR_5514637931",0
"KR_5515703246",0
"KR_5511399819",0
"KR_5508485361",1
"KR_5504782192",0
"KR_5511445617",0
"KR_5517812269",0
"KR_5514535242",0
"KR_5511625435",0
"KR_5513899571",0
"KR_5516372722",0
"KR_5507272197",0
"KR_5514829634",0
"KR_5512257100",1
"KR_5510259982",0
"KR_5516249255",1
"KR_5510361683",0
"KR_5515123477",0
"KR_5517120627",1
"KR_5517094138",0
"KR_5511268716",0
"KR_5514680760",1
"KR_5510885469",1
"KR_5510450391",0
"KR_5512806237",0
"KR_5509359415",0
"KR_5497159016",0
"KR_5517647678",0
"KR_5505553837",1
"KR_5507932654",0
"KR_5516975749",1
"KR_5514900738",1
"KR_5511237920",0
"KR_5511162782",0
"KR_5512453332",1
"KR_5476361566",1
"KR_5517327783",0
"KR_5514428774",0
"KR_5517644326",1
"KR_5513017636",0
"KR_5515834382",0
"KR_5515252185",1
"KR_5508146922",1
"KR_5511141274",0
"KR_5516333875",0
"KR_5515215111",0
"KR_5517540611",1
"KR_5511408269",0
"KR_5517219537",0
"KR_5514916499",0
"KR_5503520250",1
"KR_5514780314",1
"KR_5518101835",1
"KR_5491689517",0
"KR_5494761088",0
"KR_5517589114",1
"KR_5512411940",0
"KR_5516220794",1
"KR_5511487436",0
"KR_5512205807",0
"KR_5516050354",0
"KR_5515200881",1
"KR_5446553106",0
"KR_5512055902",0
"KR_5516600305",0
"KR_5516200966",1
"KR_5517658801",0
"KR_5516439910",0
"KR_5507468858",0
"KR_5512686355",0
"KR_5511344515",0
"KR_5471573902",1
"KR_5517793977",0
"KR_5517420148",0
"KR_5510040462",1
"KR_5517682346",1
"KR_5513975633",0
"KR_5509869919",0
"KR_5517709259",1
"KR_5339949026",1
"KR_5517233055",1
"KR_5517630638",0
"KR_5515152926",1
"KR_5515645853",0
"KR_5517709548",0
"KR_5516530810",0
"KR_5498660566",0
"KR_5515431567",1
"KR_5495841111",1
"KR_5514018276",0
"KR_5517856715",0
"KR_5515822619",1
"KR_5514524314",0
"KR_5516619464",1
"KR_5517982417",1
"KR_5511904944",0
"KR_5516775343",0
"KR_5516360345",0
"KR_5515146193",0
"KR_5517382999",1
"KR_5506935449",0
"KR_5503209445",1
"KR_5508103223",1
"KR_5517251465",0
"KR_5517227383",1
"KR_5512843263",1
"KR_5511689214",0
"KR_5515108941",0
"KR_5516328604",0
"KR_5501593484",1
"KR_5515280181",0
"KR_5512264747",0
"KR_5516380627",0
"KR_5487560562",1
"KR_5516033858",0
"KR_5513807876",0
"KR_5513612402",1
"KR_5512233625",0
"KR_5513727785",1
"KR_5509484008",1
"KR_5517458771",1
"KR_5517289114",1
"KR_5511847969",0
"KR_5517872567",1
"KR_5517704716",0
"KR_5515071282",0
"KR_5481956879",1
"KR_5462002877",0
"KR_5412129007",1
"KR_5517004259",1
"KR_5510925608",0
"KR_5516400542",0
"KR_5515175436",0
"KR_5515153096",1
"KR_5498447671",1
"KR_5517434441",1
"KR_5512057175",0
"KR_5516034964",1
"KR_5498678557",0
"KR_5509360651",0
"KR_5515403998",1
"KR_5517863430",1
"KR_5509717646",1
"KR_5503321238",0
"KR_5504229992",0
"KR_5505745516",1
"KR_5506242802",0
"KR_5516079852",0
"KR_5508393768",1
"KR_5513775424",0
"KR_5516479806",0
"KR_5511404527",0
"KR_5501853154",0
"KR_5509705833",0
"KR_5509706960",0
"KR_5508300172",1
"KR_5515026963",1
"KR_5499536281",0
"KR_5516604739",0
"KR_5515175452",1
"KR_5511317574",1
"KR_5517576429",1
"KR_5510902439",0
"KR_5460845063",1
"KR_5442334125",1
"KR_5516808566",1
"KR_5513081675",1
"KR_5516409146",1
"KR_5505832127",0
"KR_5512833754",0
"KR_5514917803",1
"KR_5514444869",1
"KR_5506081651",0
"KR_5510028694",0
"KR_5515051956",1
"KR_5511934423",0
"KR_5505080845",0
"KR_5512709846",0
"KR_5503407515",0
"KR_5516486494",1
"KR_5516117205",0
"KR_5507652886",0
"KR_5517709421",1
"KR_5505036791",0
"KR_5507483392",0
"KR_5517003576",0
"KR_5516386506",0
"KR_5517626077",1
"KR_5517417614",1
"KR_5511664230",1
"KR_5517014841",1
"KR_5509765856",0
"KR_5517349280",0
"KR_5517254215",1
"KR_5517648718",1
"KR_5513900438",1
"KR_5515403805",0
"KR_5499764398",0
"KR_5510944987",0
"KR_5516630256",0
"KR_5514021860",0
"KR_5517265008",1
"KR_5517167096",1
"KR_5517106638",1
"KR_5510652262",1
"KR_5517571186",0
"KR_5516641380",1
"KR_5471239298",1
"KR_5516490801",0
"KR_5484556413",0
"KR_5504160667",0
"KR_5515988704",1
"KR_5512583611",1
"KR_5517629281",0
"KR_5513886486",0
"KR_5515972471",1
"KR_5510793742",1
"KR_5507574307",1
"KR_5517793989",0
"KR_5517574798",0
"KR_5517524396",1
"KR_5513608907",1
"KR_5516059986",0
"KR_5508495667",0
"KR_5514378486",1
"KR_5516085216",1
"KR_5515389445",0
"KR_5517703408",1
"KR_5515727669",0
"KR_5516504149",1
"KR_5516243398",1
"KR_5512395199",1
"KR_5510452230",1
"KR_5504874245",1
"KR_5515629563",0
"KR_5454551783",1
"KR_5517591738",1
"KR_5513763667",0
"KR_5516579769",1
"KR_5515797888",1
"KR_5510885905",0
"KR_5517268026",0
"KR_5517786557",1
"KR_5512265380",0
"KR_5499314759",0
"KR_5510980011",0
"KR_5471783510",0
"KR_5489212507",0
"KR_5511488272",0
"KR_5511329671",0
"KR_5511507881",1
"KR_5511542857",0
"KR_5511908443",0
"KR_5517301805",1
"KR_5513849314",1
"KR_5517136243",1
"KR_5511347792",0
"KR_5516492308",0
"KR_5517219998",0
"KR_5516165946",1
"KR_5517258698",1
"KR_5515080224",1
"KR_5514125716",1
"KR_5516074306",1
"KR_5510003182",1
"KR_5507031824",1
"KR_5517360517",1
"KR_5517475958",1
"KR_5516825392",0
"KR_5503508694",1
"KR_5513668776",0
"KR_5513612676",1
"KR_5512547909",1
"KR_5516635137",1
"KR_5517715076",1
"KR_5515426157",0
"KR_5516823949",1
"KR_5508155565",0
"KR_5517803643",1
"KR_5516065982",0
"KR_5502384020",1
"KR_5517759670",1
"KR_5514822821",0
"KR_5517155729",1
"KR_5514586804",0
"KR_5517668499",1
"KR_5513864920",0
"KR_5513792121",0
"KR_5505532823",1
"KR_5512243522",0
"KR_5494366557",0
"KR_5517764922",0
"KR_5517252769",0
"KR_5493068453",0
"KR_5482202707",1
"KR_5515999136",1
"KR_5486506053",0
"KR_5511200622",0
"KR_5516344756",0
"KR_5514860670",1
"KR_5505719873",1
"KR_5508736417",0
"KR_5502998806",1
"KR_5516580750",1
"KR_5514145673",0
"KR_5510984481",1
"KR_5514965545",0
"KR_5517909156",0
"KR_5509479479",0
"KR_5473817657",1
"KR_5513920206",0
"KR_5494611527",1
"KR_5507565028",0
"KR_5517748143",1
"KR_5517798817",0
"KR_5517993451",1
"KR_5516220912",0
"KR_5517222729",0
"KR_5516066981",0
"KR_5516287116",1
"KR_5517718890",0
"KR_5517734257",1
"KR_5437554492",1
"KR_5513714736",0
"KR_5515191774",0
"KR_5516137372",1
"KR_5512386331",1
"KR_5517801197",1
"KR_5514115580",0
"KR_5512483666",0
"KR_5517295616",0
"KR_5508383581",1
"KR_5504936628",1
"KR_5515230702",1
"KR_5516820171",0
"KR_5518075166",0
"KR_5517128492",1
"KR_5513979563",0
"KR_5514845657",1
"KR_5507474255",1
"KR_5506080099",1
"KR_5499403622",0
"KR_5515824348",1
"KR_5516466572",0
"KR_5516310172",0
"KR_5515474111",1
"KR_5514416055",1
"KR_5513191741",0
"KR_5508348950",1
"KR_5517254422",0
"KR_5517129590",1
"KR_5517238690",1
"KR_5517799553",0
"KR_5516429960",1
"KR_5517235337",1
"KR_5517017465",0
"KR_5517873241",1
"KR_5517530159",1
"KR_5473341276",1
"KR_5511239419",1
"KR_5517866864",1
"KR_5514819454",0
"KR_5513944825",0
"KR_5512534357",1
"KR_5516287785",0
"KR_5516268988",1
"KR_5380306573",1
"KR_5368548738",1
"KR_5517408909",0
"KR_5513981470",0
"KR_5513911809",1
"KR_5518024107",1
"KR_5513971376",0
"KR_5513715783",0
"KR_5514956219",1
"KR_5514119102",0
"KR_5478533102",1
"KR_5506893404",0
"KR_5509916975",0
"KR_5512125761",1
"KR_5504135974",1
"KR_5492689754",1
"KR_5493511097",1
"KR_5504827457",1
"KR_5516078278",0
"KR_5517683962",1
"KR_5507530792",0
"KR_5515131017",1
"KR_5511880580",0
"KR_5509514867",1
"KR_5517625344",1
"KR_5491809818",1
"KR_5517713379",0
"KR_5507668754",0
"KR_5514422126",0
"KR_5513252885",1
"KR_5503216946",0
"KR_5514456546",0
"KR_5517647004",1
"KR_5517113157",1
"KR_5513475298",1
"KR_5516295764",1
"KR_5516959094",1
"KR_5515985045",0
"KR_5517018392",1
"KR_5491885296",1
"KR_5517643393",0
"KR_5512734659",0
"KR_5512960526",0
"KR_5517558799",1
"KR_5515225250",0
"KR_5513774720",0
"KR_5511622874",1
"KR_5509750505",0
"KR_5516041318",0
"KR_5517991093",0
"KR_5502146039",0
"KR_5511103675",0
"KR_5468442059",1
"KR_5513413925",0
"KR_5515282597",0
"KR_5462439210",0
"KR_5517312060",1
"KR_5517569471",1
"KR_5514123540",1
"KR_5516449144",0
"KR_5505921617",1
"KR_5512387997",0
"KR_5509808723",1
"KR_5517857692",1
"KR_5510727904",1
"KR_5517800722",0
"KR_5512113373",0
"KR_5517725066",0
"KR_5511246735",1
"KR_5512382062",1
"KR_5504200480",0
"KR_5514818792",1
"KR_5510446487",0
"KR_5497243599",0
"KR_5517274691",1
"KR_5507355843",0
"KR_5510458667",0
"KR_5503871101",1
"KR_5510979619",0
"KR_5513259590",1
"KR_5515284786",1
"KR_5513659699",0
"KR_5516004873",0
"KR_5515245013",0
"KR_5514969375",0
"KR_5517682819",1
"KR_5511400373",0
"KR_5513445730",1
"KR_5515723994",1
"KR_5513228852",1
"KR_5509544660",1
"KR_5515370595",1
"KR_5514715840",1
"KR_5502651862",1
"KR_5509855175",1
"KR_5509909634",1
"KR_5508183189",0
"KR_5517447812",0
"KR_5506833858",0
"KR_5353854090",1
"KR_5517810727",0
"KR_5517836204",0
"KR_5516996747",1
"KR_5510154320",0
"KR_5514812436",0
"KR_5507838186",0
"KR_5507430282",1
"KR_5511184792",0
"KR_5514789655",1
"KR_5516440705",0
"KR_5518090398",0
"KR_5516103547",0
"KR_5511906523",1
"KR_5517107677",0
"KR_5518037333",0
"KR_5506816075",1
"KR_5515014060",1
"KR_5508311111",1
"KR_5449858636",0
"KR_5516109625",0
"KR_5513567128",0
"KR_5516290257",0
"KR_5488322545",0
"KR_5516001029",1
"KR_5502331045",1
"KR_5516349417",0
"KR_5511548775",0
"KR_5516155450",1
"KR_5513606686",1
"KR_5515812056",0
"KR_5516508786",1
"KR_5517336747",1
"KR_5517673758",0
"KR_5517230276",0
"KR_5517263824",1
"KR_5516429707",0
"KR_5516144938",1
"KR_5516204714",1
"KR_5517489482",1
"KR_5488406837",1
"KR_5512048013",1
"KR_5482352542",1
"KR_5457221659",1
"KR_5512164671",1
"KR_5466078184",0
"KR_5490144463",1
"KR_5517014048",0
"KR_5514639998",1
"KR_5434303259",1
"KR_5508830814",1
"KR_5512634604",1
"KR_5516001935",1
"KR_5511188360",0
"KR_5504579869",1
"KR_5509704586",1
"KR_5516797287",0
"KR_5517424546",1
"KR_5517334719",0
"KR_5517451558",0
"KR_5507929636",1
"KR_5516328710",1
"KR_5506775600",1
"KR_5517779708",1
"KR_5517322638",0
"KR_5517348409",0
"KR_5512505633",1
"KR_5508566045",0
"KR_5498273856",1
"KR_5513854219",0
"KR_5513698099",0
"KR_5506591922",1
"KR_5504285591",0
"KR_5511618721",0
"KR_5512873187",1
"KR_5517053592",0
"KR_5428457883",0
"KR_5514592814",0
"KR_5515023038",1
"KR_5515012317",1
"KR_5511344709",0
"KR_5517513873",0
"KR_5512222288",0
"KR_5517881446",1
"KR_5517151306",1
"KR_5517764248",1
"KR_5517517778",0
"KR_5516415726",1
"KR_5508484090",1
"KR_5517015974",0
"KR_5511422937",1
"KR_5510094791",1
"KR_5517386656",1
"KR_5517555295",0
"KR_5517274511",0
"KR_5515401864",0
"KR_5514436124",1
"KR_5517264795",0
"KR_5515041513",1
"KR_5516162187",0
"KR_5496728515",0
"KR_5516847321",1
"KR_5516456460",1
"KR_5514824897",1
"KR_5517106866",0
"KR_5517135880",1
"KR_5512451960",0
"KR_5513816854",0
"KR_5510185466",0
"KR_5517602340",0
"KR_5506990802",1
"KR_5517674688",0
"KR_5515138275",1
"KR_5518102472",0
"KR_5513554847",1
"KR_5512069582",1
"KR_5511082867",1
"KR_5506093673",0
"KR_5513630076",0
"KR_5507318985",1
"KR_5504564064",0
"KR_5501940485",1
"KR_5509565343",0
"KR_5515170155",1
"KR_5517613778",0
"KR_5505549214",0
"KR_5491151981",0
"KR_5466763313",1
"KR_5515068475",1
"KR_5509440628",1
"KR_5516173500",0
"KR_5515266316",1
"KR_5394469461",1
"KR_5516013199",1
"KR_5496161670",1
"KR_5503167681",1
"KR_5517265077",1
"KR_5493399311",1
"KR_5491899129",1
"KR_5517147255",1
"KR_5517578287",1
"KR_5490003684",1
"KR_5514165064",0
"KR_5513876656",0
"KR_5505263784",0
"KR_5505543514",0
"KR_5510452384",1
"KR_5511694317",1
"KR_5503814538",0
"KR_5496042040",0
"KR_5517849587",1
"KR_5487841352",0
"KR_5511495446",0
"KR_5486533513",1
"KR_5507452836",1
"KR_5514547274",0
"KR_5502265423",0
"KR_5511924032",1
"KR_5505618197",0
"KR_5509687628",0
"KR_5504597529",1
"KR_5515088142",0
"KR_5502006662",0
"KR_5504673648",0
"KR_5507978820",0
"KR_5514594780",1
"KR_5499957766",1
"KR_5515049406",1
"KR_5511694467",0
"KR_5506540862",0
"KR_5514932797",1
"KR_5515996258",0
"KR_5505849601",0
"KR_5504150466",0
"KR_5513636126",1
"KR_5512623312",0
"KR_5501057348",1
"KR_5507973145",1
"KR_5515267070",0
"KR_5517020856",0
"KR_5515846777",1
"KR_5505614212",0
"KR_5514793190",1
"KR_5412717669",0
"KR_5515919229",1
"KR_5516418028",1
"KR_5514096240",1
"KR_5517594077",0
"KR_5517093276",1
"KR_5515245071",0
"KR_5507700602",1
"KR_5513968119",0
"KR_5516602725",0
"KR_5510195734",0
"KR_5517645297",0
"KR_5516274418",0
"KR_5516083145",0
"KR_5505593352",1
"KR_5516284906",0
"KR_5515064840",1
"KR_5508971642",1
"KR_5518106707",0
"KR_5387439220",0
"KR_5514740835",0
"KR_5504205267",1
"KR_5509206954",0
"KR_5517204296",0
"KR_5478829978",0
"KR_5516056753",1
"KR_5516648415",0
"KR_5516028977",0
"KR_5516340215",0
"KR_5517433568",0
"KR_5517072345",0
"KR_5516338323",0
"KR_5511075502",0
"KR_5515968220",0
"KR_5509364507",1
"KR_5505884705",1
"KR_5515223206",0
"KR_5412362418",0
"KR_5515165149",0
"KR_5516482969",1
"KR_5515261617",0
"KR_5517102088",1
"KR_5518027291",1
"KR_5507408141",1
"KR_5515316578",0
"KR_5515247184",0
"KR_5517270571",0
"KR_5517741289",0
"KR_5517448259",0
"KR_5518112372",1
"KR_5517471087",1
"KR_5515249638",0
"KR_5483760116",0
"KR_5517335202",0
"KR_5517650070",0
"KR_5503859671",1
"KR_5517547941",1
"KR_5514015446",1
"KR_5515062726",0
"KR_5517730679",0
"KR_5517555091",1
"KR_5509695368",0
"KR_5517322168",1
"KR_5517613316",1
"KR_5514015524",0
"KR_5514931373",1
"KR_5517631172",0
"KR_5505720198",1
"KR_5511626174",0
"KR_5510854494",0
"KR_5517811352",1
"KR_5515853031",0
"KR_5512686659",0
"KR_5512375394",0
"KR_5513532568",1
"KR_5515853406",0
"KR_5515315964",0
"KR_5517888173",1
"KR_5515956531",0
"KR_5515446494",0
"KR_5467004171",1
"KR_5517636980",1
"KR_5502049763",0
"KR_5516090787",0
"KR_5513802543",0
"KR_5496599944",0
"KR_5512339015",0
"KR_5513768966",1
"KR_5515988656",0
"KR_5510230921",0
"KR_5514566298",0
"KR_5502935311",1
"KR_5514577142",0
"KR_5516297754",1
"KR_5514981442",0
"KR_5517524994",0
"KR_5503927867",0
"KR_5508654783",0
"KR_5505380338",0
"KR_5516855181",0
"KR_5514642630",1
"KR_5513826180",1
"KR_5476936791",0
"KR_5517627778",0
"KR_5513896323",0
"KR_5513667626",0
"KR_5447706066",0
"KR_5514127832",0
"KR_5517695066",0
"KR_5490964772",0
"KR_5515823228",1
"KR_5517559414",0
"KR_5514933959",1
"KR_5517714344",1
"KR_5515847266",1
